Fund Code;Manager No;Date;Fund;Manager;Market Value;AccCode;Account;Category;Manager Code;PtfCcy  Code;ptfCcy Rate;PtfCcy Market Value; % of Total  Value (EUR)
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;749716.05;156500;Rec. on Currencies purchased;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;749716.05;0.30
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;854.94;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;854.94;0.00
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-0.06;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-0.06;-0.00
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;44996.62;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;44996.62;0.02
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;31657161.60;143291;Value Adjust./Shares;1. Stock;DB6481/693765;EUR;1.000000;31657161.60;12.53
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;542564.95;143287;Value Adjust. G.T. REITS;1. Stock;DB6481/693765;EUR;1.000000;542564.95;0.21
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;967781.73;143216;G.T. REITS;1. Stock;DB6481/693765;EUR;1.000000;967781.73;0.38
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;115742740.22;143210;Inv. Shares;1. Stock;DB6481/693765;EUR;1.000000;115742740.22;45.79
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-836114.71;266500;Pay.on Currencies Sold;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-836114.71;-0.33
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-35908.35;266500;Pay.on Currencies Sold;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-35908.35;-0.01
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-1135822.93;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-1135822.93;-0.45
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-973261.75;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-973261.75;-0.39
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;-161989.73;266100;Payable on Purchases;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;-161989.73;-0.06
DB6481;693765;20/09/2021;EUROPEAN SMALL CAP EQUITY;JP Morgan Asset Management (UK) Limited;19617.49;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6481/693765;EUR;1.000000;19617.49;0.01
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-67584.76;295505;Perf. Fee Crystallised LCA;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-67584.76;-0.02
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-7111.80;264383;Risk and Control Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-7111.80;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-286765.26;264426;Manag fee Class L;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-286765.26;-0.09
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-252.69;264461;Fiscal Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-252.69;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-95.02;264521;Fiscal Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-95.02;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-115.21;264619;Translation fees;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-115.21;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-306.31;264620;Translation fees;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-306.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-1365.56;264809;Cash Management L;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-1365.56;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-77836.29;264812;Investment Management Fee L;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-77836.29;-0.03
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-12318.00;264819;Investment Management Fee LH;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-12318.00;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-10820.17;295507;Perf. Fee Crystallised LHC;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-10820.17;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;45669.24;154151;Trailer fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;45669.24;0.01
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;2946.02;154587;Management Fee Rebate;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;2946.02;0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-868.07;263534;Global Fund Platform fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-868.07;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-326.41;263535;Global Fund Platform fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-326.41;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-7.63;264098;General Budget;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-7.63;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-2.90;264099;General Budget;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-2.90;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-1975.49;264120;Custodian Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-1975.49;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-6659.13;264121;Custodian Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-6659.13;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-455.31;264130;Administrative Agency Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-455.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-1270.07;264131;Administrative Agency Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-1270.07;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-211.65;264135;Transfer Agency Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-211.65;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-919.86;264136;Transfer Agency Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-919.86;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-11.50;264140;Paying Agent Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-11.50;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-30.65;264141;Paying Agent Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-30.65;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-45382.10;264227;Management Fees LH;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-45382.10;-0.01
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-1217.44;264346;Trustee Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-1217.44;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-4648.09;264367;Trustee Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-4648.09;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-54.02;264369;Provision for Valuation fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-54.02;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-216.10;264822;Cash Management Fees LH;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-216.10;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-149.75;264914;Collateral Mgmt fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-149.75;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-398.22;264915;Collateral Mgmt fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-398.22;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-115.21;266086;Annual Subscription Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-115.21;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-306.31;266087;Annual Subscription Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-306.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-184.41;266088;NO LABEL FOR THIS ACCOUNT;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-184.41;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-490.36;266089;Research Fee - Internal;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-490.36;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-14.41;266090;Tax Reclaim Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-14.41;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-38.31;266091;Tax Reclaim Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-38.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-28.78;266396;Proxy Voting Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-28.78;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-76.59;266397;Proxy Voting Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-76.59;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-115.21;268105;Legal Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-115.21;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-306.31;268106;Legal Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-306.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-163.78;268120;Audit Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-163.78;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-4069.58;268121;Audit Fee;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-4069.58;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-86.38;268125;Printing Expenses;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-86.38;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-229.75;268126;Printing Expenses;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-229.75;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-287.96;268205;Publication Expenses;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-287.96;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-765.81;268206;Publication Expenses;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-765.81;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-7059.85;268221;Expenses 124;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-7059.85;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-14.41;268834;Regulatory Fees;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-14.41;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-38.31;268835;Regulatory Fees;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-38.31;-0.00
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-2698693.62;269635;Performance Fee LCA;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-2698693.62;-0.88
DB6484;0;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;GLOBAL DEMOGRAPHIC OPPORTUNITIES;-395174.46;269637;Performance Fee LHC;3. Cash and Cash in Settlement;DB6484/0;EUR;1.000000;-395174.46;-0.13
DB6484;700079;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL LHC Hedge Class;-40399.47;144400;Adjustment F.E.T.;2. Derivatives;DB6484/700079;EUR;1.000000;-40399.47;-0.01
DB6484;700079;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL LHC Hedge Class;-816.36;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700079;EUR;1.000000;-816.36;-0.00
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;1193832.48;155000;Receivable on Subscriptions;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;1193832.48;0.39
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;-1496.05;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;-1496.05;-0.00
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;160580.10;144672;ETD Initial Marg;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;160580.10;0.05
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;20098.83;144671;ETD Open Trade;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;20098.83;0.01
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;247754.55;144191;ETD Cash;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;247754.55;0.08
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;361390.38;144191;ETD Cash;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;361390.38;0.12
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;10551185.13;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;10551185.13;3.44
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;314.83;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;314.83;0.00
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;-20098.83;143298;Value Adj. / Financial Futures;2. Derivatives;DB6484/700080;EUR;1.000000;-20098.83;-0.01
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;-329645.04;265000;Payable on Redemptions;3. Cash and Cash in Settlement;DB6484/700080;EUR;1.000000;-329645.04;-0.11
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;52056658.41;143270;CPO Funds;1. Stock;DB6484/700080;EUR;1.000000;52056658.41;17.00
DB6484;700080;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;MIFL - CASH;5043828.08;143297;Value Adjust./Investm. Funds;1. Stock;DB6484/700080;EUR;1.000000;5043828.08;1.65
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;37487.83;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;37487.83;0.01
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;-78.12;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;-78.12;-0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;202005614.55;143210;Inv. Shares;1. Stock;DB6484/700087;EUR;1.000000;202005614.55;65.95
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;-3128.80;152001;Int.Rec.Bank Accounts;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;-3128.80;-0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;14664.83;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;14664.83;0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;2963.47;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;2963.47;0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;459601.63;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;459601.63;0.15
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;-39710.89;267110;Cap.Gain Tax (unrealized);3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;-39710.89;-0.01
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;6951939.55;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;6951939.55;2.27
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;3939.33;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;3939.33;0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;56.82;144120;C.B. Call Deposits;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;56.82;0.00
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;49473.34;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;49473.34;0.02
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;18029.55;151200;Income on Shares Port.;3. Cash and Cash in Settlement;DB6484/700087;EUR;1.000000;18029.55;0.01
DB6484;700087;20/09/2021;GLOBAL DEMOGRAPHIC OPPORTUNITIES;SCHRODER INVESTMENT MANAGEMENT LTD UK;31136555.63;143291;Value Adjust./Shares;1. Stock;DB6484/700087;EUR;1.000000;31136555.63;10.17
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-1257.31;268106;Legal Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-1257.31;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-592.02;268120;Audit Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-592.02;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-33813.36;268121;Audit Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-33813.36;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-312.26;268125;Printing Expenses;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-312.26;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-27400.60;264121;Custodian Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-27400.60;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-1551.64;264130;Administrative Agency Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-1551.64;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-5611.30;264131;Administrative Agency Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-5611.30;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-211.18;264135;Transfer Agency Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-211.18;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-863.13;264136;Transfer Agency Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-863.13;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-41.63;264140;Paying Agent Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-41.63;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-125.74;264141;Paying Agent Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-125.74;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-4081.98;264346;Trustee Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-4081.98;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-17002.06;264367;Trustee Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-17002.06;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-54.02;264369;Provision for Valuation fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-54.02;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-25526.58;264383;Risk and Control Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-25526.58;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-1219359.41;264426;Manag fee Class L;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-1219359.41;-0.12
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-1037.26;264461;Fiscal Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-1037.26;-0.00
DB6501;0;20/09/2021;CHINESE ROAD OPPORTUNITY;CHINESE ROAD OPPORTUNITY;-343.48;264521;Fiscal Fee;3. Cash and Cash in Settlement;DB6501/0;EUR;1.000000;-343.48;-0.00
