Fund Custody Code;External Fund Identifier;PTG Name;Trade Date;Settlement Date;Maturity Date;Transaction ID;Fund Manager Reference;Transaction Type;Transaction Description;Reversal Flag;Security Name;Collateral Counterparty Name;ISIN Code;Security Description;Quantity;Currency;Price;Gross Amount;Interest;Brokerage;Tax;Expenses;Net Amount;Buy Currency;Purchase Amount;Sell Currency;Sold Amount;FX Rate;Deposit Amount;Deposit Rate;No. of Days;Collateral Counterparty BIC Code;Fund Manager BIC Code;Bloomberg Code
19848;19050Z5908260COLIN;CHAL INTL EQUITY MAML -COLLAT MLI;03/05/2017;04/05/2017;;019848EE00008000;SWBC 4404198-3324032;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;390000;;0;;0;0;0;0;0;MLILGB3L;;
19896;19056Z5908260COLIN;CH EMRG MKTS EQTY MAML-COLLAT-MLI;03/05/2017;04/05/2017;;019896EE00002000;SWCC 4404222-3324021;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;MLILGB3L;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;02/05/2017;03/05/2017;;015209EE00006000;SWBC 4402165-3322081;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;850000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;02/05/2017;03/05/2017;;015219EE00015000;SWBC 4402149-3322082;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;2580000;;0;;0;0;0;0;0;FETALULL;;
19061;18437Z5908260COLIN;MEDIOLANUM FIDELITY ASIAN COUPONSELECTION COLLATERAL A/C;02/05/2017;03/05/2017;;019061EE00009000;SWBC 4402104-3322090;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;560000;;0;;0;0;0;0;0;;;
17993;17634Z5908260COLIN;EQUILIBRIUM COLLATERAL;02/05/2017;03/05/2017;;017993EE00009000;SWBC 4402100-3322092;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;740000;;0;;0;0;0;0;0;;;
15214;15165Z5908260COLIN;EUROPEAN COLLECTION COLLATERAL;02/05/2017;03/05/2017;;015214EE00010000;SWIFT SWBC 4402413-3322072;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;870000;;0;;0;0;0;0;0;FETALULL;;
15216;15163Z5908260COLIN;DYNAMIC COLLECTION COLLATERAL;02/05/2017;03/05/2017;;015216EE00004000;SWBC 4402079-3322096;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;400000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;02/05/2017;03/05/2017;;015217EE00016000;SWBC 4402002-3322098;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1920000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;02/05/2017;03/05/2017;;015218EE00013000;SWBC 4402144-3322084;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1980000;;0;;0;0;0;0;0;FETALULL;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;03/05/2017;03/05/2017;;018077EE00109000;SWBC GT5YDBJ28VO649;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;MSLNGB2X;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;02/05/2017;03/05/2017;;015225EE00008000;SWBC 4402356-3322073;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;360000;;0;;0;0;0;0;0;FETALULL;;
19589;15162Z5908260COLIN;EQUITY POWER CPN COLLECT -COLL-MSI;02/05/2017;02/05/2017;;019589EE00001000;SWBC 4402687-3322221;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;200000;;0;;0;0;0;0;0;MSLNGB2X;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;02/05/2017;03/05/2017;;019642EE00021000;SWBC 4402007-3322097;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;500000;;0;;0;0;0;0;0;MLILGB3L;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;03/05/2017;04/05/2017;;019642EE00022000;SWBC 4404161-3324050;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;550000;;0;;0;0;0;0;0;MLILGB3L;;
19588;15162Z5908260COLIN;EQUITY POWER CPN COLLECT -COLL-MLI;03/05/2017;04/05/2017;;019588EE00005000;SWBC 4404170-3324048;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;MLILGB3L;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;03/05/2017;03/05/2017;;014018TP00594000;SWCC 000700700012747;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA N.A, CHARLOTTE NC;;;0;EUR;0;0;0;0;0;0;-730000;;0;;0;0;0;0;0;BOFAUS6SGDS;;
10344;573Z8719429COLOUT;CHALLENGE EMERGING MKTS EQUITY MAML;03/05/2017;04/05/2017;;010344TP00143000;SWCC 4404221-3324022;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;BOFAUS3N;;
10362;1292Z8719429COLOUT;CHALLENGE CYCLICAL MAML;03/05/2017;04/05/2017;;010362TP00236000;SWCC 4404188-3324033;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;BOFAUS3N;;
10365;1295Z8719429COLOUT;CHALLENGE COUNTER CYCLICAL MAML;03/05/2017;04/05/2017;;010365TP00243000;SWCC 4404207-3324024;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;BOFAUS3N;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;04/05/2017;05/05/2017;;016264EE00017000;SWBC 4406367-3326031;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;5130000;;0;;0;0;0;0;0;FETALULL;;
19066;18439Z5908260COLIN;US COUPON STRATEGY COLLECTIONCOLLATERAL A/C;04/05/2017;05/05/2017;;019066EE00011000;SWBC 4406541-3326078;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;960000;;0;;0;0;0;0;0;;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;04/05/2017;05/05/2017;;015221EE00022000;SWBC 4406527-3326032;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;27690000;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;04/05/2017;05/05/2017;;015212EE00012000;SWBC 4406540-3326077;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;780000;;0;;0;0;0;0;0;FETALULL;;
15220;15157Z5908260COLIN;MEDIO DWS MEGATREND SLTN COLLATERAL;04/05/2017;05/05/2017;;015220EE00010000;SWBC 4406532-3326033;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1000000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;04/05/2017;05/05/2017;;015210EE00023000;SWBC 4406535-3326035;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;25630000;;0;;0;0;0;0;0;FETALULL;;
19831;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MLI;04/05/2017;05/05/2017;;019831EE00004000;SWBC 4405989-3325949;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;MLILGB3L;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;03/05/2017;03/05/2017;;019641EE00003000;SWBC 4404579-3324116;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;CHASGB2L;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;04/05/2017;04/05/2017;;018077EE00110000;SWBC GT5YDBJ2ABSG8G;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;240000;;0;;0;0;0;0;0;MSLNGB2X;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;04/05/2017;05/05/2017;;015222EE00015000;SWBC 4406545-3326080;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3040000;;0;;0;0;0;0;0;FETALULL;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;04/05/2017;05/05/2017;;019872EE00012000;SWBC 4405992-3325950;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;350000;;0;;0;0;0;0;0;MLILGB3L;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;04/05/2017;05/05/2017;;015363EE00012000;SWBC 4406538-3326034;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1190000;;0;;0;0;0;0;0;FETALULL;;
19888;19055Z5908260COLIN;CH PACIFIC EQUITY MAML-COLLAT-MLI;04/05/2017;05/05/2017;;019888EE00001000;SWBC 4406644-3326088;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;MLILGB3L;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;04/05/2017;05/05/2017;;015224EE00014000;SWBC 4406544-3326079;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3350000;;0;;0;0;0;0;0;FETALULL;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;03/05/2017;04/05/2017;;011156TP00352000;SWCC 4403353-3322970;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;230000;;0;;0;0;0;0;0;MSLNGB2X;;
17550;17169Z5970552COLIN;MEDIO PIMCO INFL/14018/UBS/COL OTC;04/05/2017;04/05/2017;;014018TP00597000;ARRETE DE COMPTE;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;UBS AG LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;42.11;;0;;0;0;0;0;0;UBSWGB55;;
17421;17169Z5970552COLIN;MEDIO PIMCO INFL/14018/CITI/COL OTC;04/05/2017;04/05/2017;;014018TP00596000;ARRETE DE COMPTE;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIGROUP GLOBAL MARKETS LIMITED;;;0;EUR;0;0;0;0;0;0;83.56;;0;;0;0;0;0;0;SBILGB2L;;
17434;17169Z5970552COLIN;MEDIO PIMCO NFL/14018/BOA/COLOTC;04/05/2017;04/05/2017;;014018TP00595000;ARRETE DE COMPTE;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;151.11;;0;;0;0;0;0;0;BOFAUS3N;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;03/05/2017;04/05/2017;;011156TP00351000;SWCC 4403357-3322969;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;320000;;0;;0;0;0;0;0;BNPAGB22;;
10343;571Z8719429COLOUT;CHALLENGE PACIFIC EQUITY MAML;04/05/2017;05/05/2017;;010343TP00398000;SWCC 4406643-3326087;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;BOFAUS3N;;
19650;15266Z5908260COLIN;NEW OPP COLLECT - COLL - JPM;05/05/2017;05/05/2017;;019650EE00001000;SWBC 4407523-3327234;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;340000;;0;;0;0;0;0;0;CHASGB2L;;
19643;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MSI;05/05/2017;05/05/2017;;019643EE00005000;SWBC 4408278-3328521;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;140000;;0;;0;0;0;0;0;MSLNGB2X;;
19795;19044Z5908260COLIN;CH SOLIDITY & RETURN FUND-COLL-MLI;05/05/2017;08/05/2017;;019795EE00009000;SWBC 4408263-3328522;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;MLILGB3L;;
19880;19054Z5908260COLIN;CH EUROPEAN EQ MAML - COLLAT MLI;05/05/2017;08/05/2017;;019880EE00003000;SWBC 4408261-3328523;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;MLILGB3L;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;05/05/2017;05/05/2017;;018077EE00111000;SWBC GT5YCDJ2BR65Z6;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;590000;;0;;0;0;0;0;0;MSLNGB2X;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;05/05/2017;08/05/2017;;019642EE00023000;SWBC 4408259-3328524;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;620000;;0;;0;0;0;0;0;MLILGB3L;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;05/05/2017;05/05/2017;;014018TP00598000;SWCC 000700700012773;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS BANK USA;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;GSCMUS33;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;05/05/2017;05/05/2017;;011156TP00353000;SWCC 44706706-3326151;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;BNPAGB22;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;05/05/2017;08/05/2017;;016265EE00017000;SWBC 4408949-3328883;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;550000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;05/05/2017;08/05/2017;;015221EE00023000;SWBC 4408930-3328885;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;4820000;;0;;0;0;0;0;0;FETALULL;;
20225;19053Z5908260COLIN;CHALLENGE NORTH AMER EQY COLLAT-MSI;05/05/2017;05/05/2017;;020225EE00003000;SWBC 4409013-3328867;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;120000;;0;;0;0;0;0;0;MSLNGB2X;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;05/05/2017;08/05/2017;;015222EE00016000;SWBC 4408992-3328872;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;530000;;0;;0;0;0;0;0;FETALULL;;
15223;19050Z5908260COLIN;CHALLENGE INTL EQUITY COLLATERAL;08/05/2017;08/05/2017;;015223EE00011000;SWBC 4408965-3328874;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;FETALULL;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;05/05/2017;08/05/2017;;015224EE00015000;SWBC 4408968-3328873;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;550000;;0;;0;0;0;0;0;FETALULL;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;05/05/2017;08/05/2017;;016264EE00018000;SWBC 4408926-3328886;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1020000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;05/05/2017;08/05/2017;;015218EE00014000;SWBC 4408956-3328882;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;370000;;0;;0;0;0;0;0;FETALULL;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;05/05/2017;05/05/2017;;019544EE00002000;SWBC 4409010-3328868;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;330000;;0;;0;0;0;0;0;MSLNGB2X;;
19696;16148Z5908260COLIN;INFRASTRUCTURE OPP COLL  MLI;05/05/2017;08/05/2017;;019696EE00003000;SWBC 4409031-3328866;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;MLILGB3L;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;05/05/2017;08/05/2017;;015210EE00024000;SWBC 4408938-3328884;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;5430000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;05/05/2017;08/05/2017;;015217EE00017000;SWBC 4408922-3328887;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;480000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;05/05/2017;08/05/2017;;015219EE00016000;SWBC 4408962-3328881;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;460000;;0;;0;0;0;0;0;FETALULL;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;08/05/2017;09/05/2017;;014018TP00599000;SWCC 000700700012776;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;EUR;0;0;0;0;0;0;310000;;0;;0;0;0;0;0;CITIGB2L;;
16250;16133Z8719429COLOUT;INFRASTRUCTURE OPP COLLECTION;05/05/2017;08/05/2017;;016250TP00399000;SWCC 4409026-3328865;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-10000;;0;;0;0;0;0;0;BOFAUS3N;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;08/05/2017;08/05/2017;;019641EE00004000;SWBC 4410839-3330714;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;670000;;0;;0;0;0;0;0;CHASGB2L;;
19847;19050Z5908260COLIN;CHAL INTL EQUITY MAML -COLLAT JPM;08/05/2017;08/05/2017;;019847EE00002000;SWBC 4410871-3330708;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;CHASGB2L;;
19832;19048Z5908260COLIN;CHAL CYCLICAL MAML - COLLAT MSI;08/05/2017;08/05/2017;;019832EE00002000;SWBC 4410847-3330717;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;170000;;0;;0;0;0;0;0;MSLNGB2X;;
19841;19049Z5908260COLIN;CHAL ENERGY FUND MAML -COLLAT MSI;08/05/2017;08/05/2017;;019841EE00001000;SWBC 4410856-3330709;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;110000;;0;;0;0;0;0;0;MSLNGB2X;;
19793;19044Z5908260COLIN;CH SOLIDITY & RETURN FUND-COLL-GSI;08/05/2017;09/05/2017;;019793EE00009000;SWBC 4411074-3330715;EE;CASH DIRECT ENTRY;N;;GOLDMAN SACHS INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;460000;;0;;0;0;0;0;0;GSILGB2X;;
15220;15157Z5908260COLIN;MEDIO DWS MEGATREND SLTN COLLATERAL;08/05/2017;09/05/2017;;015220EE00011000;SWBC 4410991-3330701;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;380000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;08/05/2017;09/05/2017;;015217EE00018000;SWBC 4410978-3330704;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;330000;;0;;0;0;0;0;0;FETALULL;;
15214;15165Z5908260COLIN;EUROPEAN COLLECTION COLLATERAL;08/05/2017;09/05/2017;;015214EE00011000;SWBC 4410999-3330689;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;08/05/2017;09/05/2017;;015210EE00025000;SWBC 4411005-3330684;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;6180000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;08/05/2017;09/05/2017;;015221EE00024000;SWBC 4410989-3330702;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;5100000;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;08/05/2017;09/05/2017;;015212EE00013000;SWBC 4411031-3330651;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;350000;;0;;0;0;0;0;0;FETALULL;;
19813;19046Z5908260COLIN;CHAL TECHNOLOGY FD - COLLAT MLI;09/05/2017;10/05/2017;;019813EE00002000;SWBC 4412532-3332037;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;MLILGB3L;;
19061;18437Z5908260COLIN;MEDIOLANUM FIDELITY ASIAN COUPONSELECTION COLLATERAL A/C;08/05/2017;09/05/2017;;019061EE00010000;SWBC 4411004-3330686;EE;CASH DIRECT ENTRY;N;;;;;0;EUR;0;0;0;0;0;0;430000;;0;;0;0;0;0;0;;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;08/05/2017;09/05/2017;;015219EE00017000;SWBC 4411018-3330656;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;540000;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;08/05/2017;09/05/2017;;015209EE00007000;SWBC 4411026-3330652;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;280000;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;08/05/2017;09/05/2017;;015363EE00013000;SWBC 4411020-3330654;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;420000;;0;;0;0;0;0;0;FETALULL;;
19812;19046Z5908260COLIN;CHAL TECHNOLOGY FD - COLLAT JPM;08/05/2017;08/05/2017;;019812EE00001000;SWBC 4410891-3330705;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;CHASGB2L;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;08/05/2017;09/05/2017;;016265EE00018000;SWBC 4411008-3330683;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;470000;;0;;0;0;0;0;0;FETALULL;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;08/05/2017;09/05/2017;;016264EE00019000;SWBC 4410980-3330703;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;1060000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;08/05/2017;09/05/2017;;015218EE00015000;SWBC 4411013-3330657;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;370000;;0;;0;0;0;0;0;FETALULL;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;09/05/2017;09/05/2017;;018077SE00107000;TRANSACTION REF GT5YHDJ2HGAO6J;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-400000;;0;;0;0;0;0;0;MSLNGB2X;;
